,Tweet_id,Name,Rating_Numerator,Rating_Denominator,Retweet_Count,Favourite_count,Breed_Prediction_1,Breed_Conf_Intrvl_1,Breed_Prediction_Result_1,Breed_Prediction_2,Breed_Conf_Intrvl_2,Breed_Prediction_Result_2,Breed_Prediction_3,Breed_Conf_Intrvl_3,Breed_Prediction_Result_3,Dog_Stage,Timestamp,Text,Source,Jpg_url,Expanded_urls
570,801854953262350336,None,11.0,10,263.0,1924.0,,,,,,,,,,,2016-11-24,.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY 11/10 NBC,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,
571,801538201127157760,WNonellNonece,12.0,10,2324.0,8956.0,Pembroke,0.55,True,Cardigan,0.31,True,Shetland_sheepdog,0.05,True,,2016-11-23,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,https://twitter.com/dog_rates/status/801538201127157760/photo/1
572,801285448605831168,None,10.0,10,936.0,6643.0,minivan,0.79,False,beach_wagon,0.08,False,convertible,0.06,False,,2016-11-23,oh h*ck 10/10 https://t.co/bC69RrW559,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,https://twitter.com/dog_rates/status/801285448605831168/photo/1
573,801167903437357056,Milo,13.0,10,6735.0,26851.0,cocker_spaniel,0.74,True,Dandie_Dinmont,0.06,True,English_setter,0.04,True,,2016-11-22,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,https://twitter.com/dog_rates/status/801167903437357056/photo/1
574,801127390143516673,AnNonekin,11.0,10,4494.0,0.0,,,,,,,,,,doggo,2016-11-22,RT @dog_rates: This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://twitter.com/dog_rates/status/775733305207554048/photo/1
575,801115127852503040,Bones,12.0,10,2358.0,8830.0,dalmatian,0.82,True,English_setter,0.09,True,bluetick,0.02,True,pupper,2016-11-22,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1"
576,800859414831898624,None,11.0,10,109.0,757.0,,,,,,,,,,doggo,2016-11-22,@SkyWilliams doggo simply protecting you from evil that which you cannot see. 11/10 would give extra pets,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,
577,800855607700029440,None,11.0,10,1840.0,0.0,,,,,,,,,,,2016-11-22,RT @Lin_Manuel: 11/10 would recommend. https://t.co/pnUF69K4xk,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"https://twitter.com/littlewiewel/status/800852955880628224,https://twitter.com/littlewiewel/status/800852955880628224"
578,800751577355128832,MNoneuve,12.0,10,3128.0,11480.0,cocker_spaniel,0.77,True,miniature_poodle,0.08,True,toy_poodle,0.04,True,,2016-11-21,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1"
579,800513324630806528,Chef,11.0,10,3399.0,14392.0,Pembroke,0.83,True,Cardigan,0.17,True,Chihuahua,0.0,True,,2016-11-21,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,https://twitter.com/dog_rates/status/800513324630806528/photo/1
580,800459316964663297,None,12.0,10,2425.0,10342.0,teddy,0.31,False,ice_bear,0.18,False,Christmas_stocking,0.17,False,pupper,2016-11-20,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,https://twitter.com/dog_rates/status/800459316964663297/photo/1
581,800443802682937345,SNonempson,2.0,10,4897.0,0.0,mousetrap,0.78,False,black_widow,0.09,False,paddlewheel,0.02,False,pupper,2016-11-20,RT @dog_rates: This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,"https://twitter.com/dog_rates/status/776113305656188928/photo/1,https://twitter.com/dog_rates/status/776113305656188928/photo/1"
582,800388270626521089,Doc,12.0,10,3160.0,12209.0,golden_retriever,0.36,True,Pembroke,0.19,True,collie,0.15,True,floofer,2016-11-20,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1"
583,800188575492947969,Bo,11.0,10,4445.0,0.0,,,,,,,,,,pupper,2016-11-20,RT @dog_rates: This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://twitter.com/dog_rates/status/681694085539872773/photo/1
584,800141422401830912,PeNoneches,13.0,10,2902.0,16740.0,golden_retriever,0.94,True,kuvasz,0.03,True,Labrador_retriever,0.02,True,,2016-11-20,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1"
585,800018252395122689,None,11.0,10,14908.0,31097.0,vacuum,0.29,False,punching_bag,0.24,False,barbell,0.14,False,doggo,2016-11-19,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,https://twitter.com/dog_rates/status/800018252395122689/video/1
586,799774291445383169,Tucker,13.0,10,5311.0,0.0,chow,0.32,True,golden_retriever,0.24,True,Pomeranian,0.16,True,,2016-11-19,RT @dog_rates: This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,"https://twitter.com/dog_rates/status/775085132600442880/photo/1,https://twitter.com/dog_rates/status/775085132600442880/photo/1"
587,799757965289017345,Sobe,13.0,10,2441.0,9205.0,Border_collie,0.44,True,collie,0.29,True,Shetland_sheepdog,0.2,True,doggo,2016-11-18,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1"
588,799422933579902976,Longfellow,12.0,10,2157.0,8801.0,miniature_pinscher,0.58,True,redbone,0.28,True,toy_terrier,0.02,True,,2016-11-18,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,https://twitter.com/dog_rates/status/799422933579902976/photo/1
589,799308762079035393,None,14.0,10,6269.0,0.0,,,,,,,,,,,2016-11-17,RT @dog_rates: I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpf…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1"
590,799297110730567681,Jeffrey,11.0,10,3141.0,10853.0,malamute,0.99,True,Siberian_husky,0.01,True,Eskimo_dog,0.01,True,,2016-11-17,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1"
591,799063482566066176,Mister,11.0,10,2785.0,8859.0,Norfolk_terrier,0.33,True,Norwich_terrier,0.23,True,Australian_terrier,0.21,True,,2016-11-17,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1"
592,798933969379225600,Iroh,12.0,10,5067.0,14422.0,Siberian_husky,0.7,True,Eskimo_dog,0.23,True,malamute,0.04,True,,2016-11-16,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1"
593,798925684722855936,ShNonedow,11.0,10,1621.0,8122.0,West_Highland_white_terrier,0.54,True,cairn,0.18,True,Norfolk_terrier,0.16,True,,2016-11-16,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,https://twitter.com/dog_rates/status/798925684722855936/photo/1
594,798705661114773508,BNoneloo,11.0,10,7488.0,0.0,,,,,,,,,,pupper,2016-11-16,"RT @dog_rates: Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://twitter.com/dog_rates/status/740676976021798912/photo/1
595,798701998996647937,None,10.0,10,8842.0,0.0,,,,,,,,,,,2016-11-16,RT @dog_rates: We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://twitter.com/dog_rates/status/718631497683582976/photo/1
596,798697898615730177,Stubert,10.0,10,7361.0,0.0,Labrador_retriever,0.87,True,carton,0.1,False,pug,0.01,True,,2016-11-16,RT @dog_rates: This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,"https://twitter.com/dog_rates/status/712809025985978368/photo/1,https://twitter.com/dog_rates/status/712809025985978368/photo/1"
597,798694562394996736,None,12.0,10,5629.0,0.0,Chihuahua,0.62,True,Pembroke,0.16,True,basenji,0.08,True,,2016-11-16,"RT @dog_rates: I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,"https://twitter.com/dog_rates/status/701214700881756160/photo/1,https://twitter.com/dog_rates/status/701214700881756160/photo/1"
598,798686750113755136,JNoneck,11.0,10,2622.0,0.0,,,,,,,,,,,2016-11-16,"RT @dog_rates: Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/Y…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://twitter.com/dog_rates/status/683391852557561860/photo/1
599,798682547630837760,None,8.0,10,5361.0,0.0,,,,,,,,,,pupper,2016-11-16,RT @dog_rates: Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://twitter.com/dog_rates/status/676936541936185344/photo/1
600,798673117451325440,None,13.0,10,6290.0,0.0,dough,0.81,False,bakery,0.03,False,French_loaf,0.02,False,,2016-11-15,"RT @dog_rates: I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,"https://twitter.com/dog_rates/status/675501075957489664/photo/1,https://twitter.com/dog_rates/status/675501075957489664/photo/1"
601,798665375516884993,LolNone,10.0,10,4398.0,0.0,chow,0.24,True,hamster,0.23,False,Pomeranian,0.06,True,,2016-11-15,RT @dog_rates: This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,"https://twitter.com/dog_rates/status/671896809300709376/photo/1,https://twitter.com/dog_rates/status/671896809300709376/photo/1"
602,798644042770751489,PNoneull,10.0,10,2093.0,0.0,English_springer,0.4,True,Brittany_spaniel,0.35,True,Welsh_springer_spaniel,0.14,True,,2016-11-15,RT @dog_rates: This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,"https://twitter.com/dog_rates/status/670444955656130560/photo/1,https://twitter.com/dog_rates/status/670444955656130560/photo/1"
603,798628517273620480,None,12.0,10,2216.0,0.0,beagle,0.64,True,Labrador_retriever,0.12,True,golden_retriever,0.08,True,,2016-11-15,RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,"https://twitter.com/dog_rates/status/667509364010450944/photo/1,https://twitter.com/dog_rates/status/667509364010450944/photo/1"
604,798585098161549313,Timison,10.0,10,6460.0,0.0,,,,,,,,,,,2016-11-15,RT @dog_rates: This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://twitter.com/dog_rates/status/667182792070062081/photo/1
605,798576900688019456,None,2.0,10,6668.0,0.0,,,,,,,,,,,2016-11-15,RT @dog_rates: Not familiar with this breed. No tail (weird). Only 2 legs. Doesn't bark. Surprisingly quick. Shits eggs. 1/10 https://t.co/…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://twitter.com/dog_rates/status/666104133288665088/photo/1
606,798340744599797760,DNonevey,8.0,10,3806.0,0.0,papillon,0.53,True,collie,0.19,True,Border_collie,0.12,True,,2016-11-15,RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,"https://twitter.com/dog_rates/status/771770456517009408/photo/1,https://twitter.com/dog_rates/status/771770456517009408/photo/1"
607,798209839306514432,Cooper,13.0,10,2881.0,11351.0,Pekinese,0.52,True,Shih-Tzu,0.1,True,Pomeranian,0.1,True,,2016-11-14,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,https://twitter.com/dog_rates/status/798209839306514432/photo/1
608,797971864723324932,None,12.0,10,3556.0,12761.0,American_Staffordshire_terrier,0.49,True,Chihuahua,0.31,True,Staffordshire_bullterrier,0.07,True,pupper,2016-11-14,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1"
609,797545162159308800,CNonessie,12.0,10,5483.0,15893.0,Pembroke,0.95,True,Cardigan,0.03,True,papillon,0.01,True,,2016-11-12,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1"
610,797236660651966464,PNonencNoneke,12.0,10,7491.0,21909.0,collie,0.77,True,Border_collie,0.1,True,kelpie,0.05,True,,2016-11-12,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1"
611,797165961484890113,None,11.0,10,32.0,251.0,,,,,,,,,,,2016-11-11,@JODYHiGHROLLER it may be an 11/10 but what do I know 😉,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,
612,796904159865868288,Tyrone,11.0,10,10091.0,0.0,,,,,,,,,,,2016-11-11,RT @dog_rates: This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https:/…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"https://twitter.com/dog_rates/status/687317306314240000/photo/1,https://twitter.com/dog_rates/status/687317306314240000/photo/1"
613,796865951799083009,Tyr,12.0,10,2145.0,8401.0,Cardigan,0.84,True,Boston_bull,0.08,True,Pembroke,0.03,True,,2016-11-11,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,https://twitter.com/dog_rates/status/796865951799083009/photo/1
614,796759840936919040,Romeo,11.0,10,3459.0,13003.0,American_Staffordshire_terrier,0.46,True,Staffordshire_bullterrier,0.16,True,Weimaraner,0.14,True,,2016-11-10,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1"
615,796563435802726400,None,13.0,10,8282.0,0.0,,,,,,,,,,puppo,2016-11-10,RT @dog_rates: I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5d…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://twitter.com/dog_rates/status/780931614150983680/photo/1
616,796484825502875648,None,12.0,10,1991.0,8301.0,cocker_spaniel,0.12,True,seat_belt,0.11,False,Australian_terrier,0.1,True,doggo,2016-11-09,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,https://twitter.com/dog_rates/status/796484825502875648/photo/1
617,796387464403357696,Snicku,12.0,10,4707.0,12078.0,Pekinese,0.46,True,Pomeranian,0.29,True,Siamese_cat,0.05,False,,2016-11-09,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1"
618,796177847564038144,Ruby,11.0,10,16196.0,0.0,golden_retriever,0.6,True,Labrador_retriever,0.14,True,seat_belt,0.09,False,,2016-11-09,RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1"
619,796149749086875649,Ruby,11.0,10,16196.0,35479.0,golden_retriever,0.6,True,Labrador_retriever,0.14,True,seat_belt,0.09,False,,2016-11-09,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1"
620,796125600683540480,None,13.0,10,2019.0,5419.0,,,,,,,,,,,2016-11-08,"#ImWithThor 13/10
https://t.co/a18mzkhTf6","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://twitter.com/king5seattle/status/796123679771897856
621,796116448414461957,None,11.0,10,2735.0,9945.0,Cardigan,0.7,True,Pembroke,0.26,True,papillon,0.02,True,,2016-11-08,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,https://twitter.com/dog_rates/status/796116448414461957/photo/1
622,796080075804475393,Yogi,98.0,10,2616.0,9251.0,chow,0.97,True,Tibetan_mastiff,0.01,True,gibbon,0.0,False,,2016-11-08,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,https://twitter.com/dog_rates/status/796080075804475393/photo/1
623,796031486298386433,DNoneisy,13.0,10,4176.0,11832.0,golden_retriever,0.89,True,Labrador_retriever,0.07,True,doormat,0.01,False,,2016-11-08,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,https://twitter.com/dog_rates/status/796031486298386433/photo/1
624,795464331001561088,None,13.0,10,26945.0,54607.0,golden_retriever,0.19,True,Chesapeake_Bay_retriever,0.16,True,soft-coated_wheaten_terrier,0.12,True,doggo,2016-11-07,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,https://twitter.com/dog_rates/status/795464331001561088/video/1
625,795400264262053889,Brody,12.0,10,3236.0,11065.0,golden_retriever,0.93,True,Labrador_retriever,0.06,True,tennis_ball,0.0,False,,2016-11-06,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1"
626,795076730285391872,BNoneiley,11.0,10,6134.0,17784.0,gas_pump,0.68,False,harvester,0.05,False,swing,0.04,False,,2016-11-06,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1"
